user_id,anime_id,rating
226,1514,8
107,1516,7
187,1517,7
13,1519,-1
19,1519,7
21,1519,9
30,1519,-1
38,1519,7
48,1519,9
51,1519,9
52,1519,10
54,1519,-1
55,1519,9
62,1519,8
104,1519,8
108,1519,8
125,1519,9
129,1519,9
151,1519,-1
152,1519,8
160,1519,9
163,1519,8
166,1519,7
177,1519,9
189,1519,10
190,1519,9
210,1519,9
226,1519,9
234,1519,8
235,1519,7
242,1519,9
247,1519,8
261,1519,8
268,1519,8
270,1519,-1
280,1519,7
291,1519,9
296,1519,7
301,1519,9
306,1519,8
134,1520,10
271,1525,6
285,1525,-1
3,1526,7
80,1526,7
88,1526,9
160,1526,8
163,1526,7
201,1526,-1
217,1526,7
262,1526,6
271,1526,8
285,1526,-1
294,1526,9
285,1527,-1
17,1530,8
51,1530,8
53,1530,10
73,1530,8
99,1530,7
108,1530,10
122,1530,9
135,1530,6
160,1530,8
167,1530,7
189,1530,6
202,1530,6
226,1530,8
248,1530,10
250,1530,8
254,1530,-1
256,1530,7
261,1530,9
285,1530,-1
294,1530,8
301,1530,4
160,1531,7
294,1531,7
46,1532,4
61,1532,6
123,1532,6
160,1532,8
179,1532,-1
192,1532,5
308,1533,9
3,1535,10
4,1535,-1
5,1535,4
6,1535,-1
7,1535,9
10,1535,-1
12,1535,10
13,1535,-1
16,1535,9
17,1535,10
18,1535,10
19,1535,5
21,1535,10
25,1535,9
27,1535,8
29,1535,10
30,1535,8
32,1535,9
33,1535,10
34,1535,-1
35,1535,-1
38,1535,6
39,1535,10
40,1535,10
44,1535,10
46,1535,10
48,1535,9
50,1535,8
51,1535,9
53,1535,7
54,1535,-1
55,1535,7
57,1535,8
58,1535,10
62,1535,10
66,1535,7
68,1535,9
69,1535,10
73,1535,8
75,1535,10
77,1535,8
79,1535,9
80,1535,10
81,1535,5
84,1535,9
85,1535,8
87,1535,10
88,1535,10
90,1535,-1
91,1535,10
97,1535,10
98,1535,10
99,1535,6
104,1535,10
105,1535,10
106,1535,10
107,1535,8
108,1535,9
110,1535,10
111,1535,7
112,1535,10
117,1535,9
118,1535,9
120,1535,9
121,1535,10
123,1535,8
124,1535,7
125,1535,9
126,1535,8
127,1535,7
128,1535,10
129,1535,10
132,1535,10
139,1535,8
140,1535,7
141,1535,8
142,1535,9
143,1535,-1
145,1535,-1
146,1535,10
148,1535,9
149,1535,10
150,1535,10
155,1535,4
158,1535,8
159,1535,7
160,1535,9
163,1535,9
165,1535,10
166,1535,7
167,1535,-1
168,1535,10
170,1535,9
171,1535,10
173,1535,10
177,1535,9
178,1535,8
179,1535,10
181,1535,9
182,1535,-1
183,1535,9
185,1535,9
186,1535,10
187,1535,8
189,1535,10
190,1535,10
191,1535,10
194,1535,9
196,1535,8
197,1535,8
198,1535,-1
200,1535,10
201,1535,9
202,1535,9
209,1535,8
211,1535,9
213,1535,10
214,1535,9
216,1535,8
218,1535,-1
219,1535,10
226,1535,8
228,1535,10
232,1535,3
234,1535,7
235,1535,6
236,1535,9
240,1535,-1
241,1535,8
242,1535,8
243,1535,-1
245,1535,9
246,1535,8
248,1535,10
249,1535,6
250,1535,7
253,1535,9
258,1535,10
259,1535,-1
261,1535,10
262,1535,7
263,1535,10
265,1535,10
266,1535,8
267,1535,-1
268,1535,9
269,1535,10
270,1535,-1
271,1535,9
273,1535,8
274,1535,-1
275,1535,10
276,1535,10
277,1535,9
280,1535,8
281,1535,8
282,1535,9
285,1535,-1
286,1535,9
287,1535,-1
288,1535,9
291,1535,9
293,1535,9
294,1535,10
295,1535,10
306,1535,10
307,1535,9
54,1536,-1
108,1536,8
129,1536,8
159,1536,8
226,1536,7
235,1536,8
261,1536,7
270,1536,-1
279,1536,8
296,1536,8
247,1541,7
210,1543,8
226,1543,8
289,1543,-1
1,1546,-1
122,1546,8
167,1546,6
226,1546,6
54,1554,-1
226,1555,8
248,1555,9
226,1557,8
5,1559,5
41,1559,9
43,1559,8
75,1559,9
102,1559,8
108,1559,7
129,1559,10
148,1559,7
159,1559,8
182,1559,-1
202,1559,8
210,1559,10
226,1559,7
235,1559,8
248,1559,9
269,1559,9
281,1559,-1
282,1559,9
294,1559,9
296,1559,9
308,1561,8
12,1562,9
54,1562,-1
75,1562,9
98,1562,10
116,1562,10
118,1562,7
126,1562,10
154,1562,9
172,1562,-1
186,1562,8
235,1562,7
246,1562,8
249,1562,4
282,1562,8
290,1562,6
7,1563,8
201,1563,9
295,1563,10
3,1564,7
5,1564,5
88,1564,10
99,1564,3
128,1564,7
210,1564,8
234,1564,6
235,1564,8
245,1564,9
252,1564,7
271,1564,6
281,1564,-1
285,1564,-1
288,1564,6
201,1565,-1
210,1565,8
235,1565,8
271,1565,6
288,1565,7
43,1566,6
160,1566,9
308,1567,9
54,1568,-1
226,1568,6
54,1569,-1
226,1569,6
247,1569,7
54,1570,-1
198,1570,-1
226,1570,7
308,1570,9
13,1571,-1
22,1571,-1
35,1571,-1
45,1571,9
48,1571,8
54,1571,-1
79,1571,8
94,1571,8
177,1571,7
226,1571,8
235,1571,8
243,1571,8
270,1571,-1
273,1571,5
281,1571,-1
295,1571,10
94,1573,9
7,1575,9
12,1575,10
17,1575,8
19,1575,8
21,1575,9
25,1575,10
27,1575,9
33,1575,9
38,1575,10
39,1575,10
43,1575,4
44,1575,8
46,1575,10
47,1575,9
48,1575,10
50,1575,9
51,1575,10
52,1575,10
54,1575,-1
71,1575,10
73,1575,9
75,1575,9
81,1575,9
97,1575,9
98,1575,9
99,1575,9
102,1575,8
104,1575,9
108,1575,9
118,1575,8
124,1575,8
127,1575,6
129,1575,10
133,1575,-1
139,1575,7
140,1575,8
148,1575,8
152,1575,8
155,1575,8
158,1575,10
159,1575,7
160,1575,9
163,1575,8
166,1575,10
167,1575,6
173,1575,8
177,1575,8
178,1575,10
180,1575,10
183,1575,9
185,1575,8
188,1575,-1
189,1575,8
191,1575,9
194,1575,9
198,1575,-1
199,1575,9
200,1575,10
202,1575,10
209,1575,8
210,1575,10
211,1575,9
214,1575,7
217,1575,8
226,1575,10
228,1575,8
232,1575,10
233,1575,10
235,1575,8
236,1575,10
239,1575,10
241,1575,8
247,1575,10
248,1575,10
249,1575,7
250,1575,7
258,1575,8
261,1575,9
263,1575,10
269,1575,9
270,1575,-1
272,1575,8
273,1575,9
274,1575,-1
279,1575,9
280,1575,8
281,1575,10
284,1575,10
285,1575,-1
288,1575,10
293,1575,10
294,1575,10
295,1575,10
296,1575,9
298,1575,9
300,1575,10
301,1575,9
306,1575,9
123,1576,6
308,1578,9
45,1579,7
71,1579,7
98,1579,-1
107,1579,8
192,1579,7
247,1579,9
294,1579,9
308,1579,9
191,1581,3
210,1581,7
226,1581,8
289,1581,-1
288,1583,6
135,1588,7
210,1588,8
226,1588,8
282,1588,9
249,1589,6
54,1592,-1
17,1593,-1
24,1593,9
128,1593,8
160,1593,8
6,1594,-1
54,1594,-1
55,1594,7
66,1594,7
75,1594,8
105,1594,7
201,1594,7
258,1594,7
259,1594,-1
261,1594,9
186,1601,7
308,1602,9
27,1604,9
39,1604,10
43,1604,9
46,1604,9
50,1604,8
52,1604,10
58,1604,10
71,1604,9
124,1604,8
127,1604,6
129,1604,9
134,1604,10
145,1604,-1
148,1604,8
159,1604,9
163,1604,8
170,1604,3
171,1604,10
188,1604,-1
192,1604,10
198,1604,-1
202,1604,7
210,1604,10
226,1604,9
231,1604,10
250,1604,7
281,1604,8
294,1604,8
296,1604,9
298,1604,10
308,1604,10
34,1606,-1
108,1606,8
194,1606,7
210,1606,8
226,1606,7
281,1606,6
294,1606,9
296,1606,9
5,1614,5
247,1614,7
247,1618,6
167,1619,6
123,1622,5
21,1637,6
304,1637,6
20,1639,9
111,1639,10
123,1639,5
152,1639,10
219,1639,7
236,1639,1
237,1639,-1
66,1640,-1
123,1640,5
160,1640,7
107,1642,8
308,1642,8
226,1648,8
234,1650,7
247,1650,7
247,1651,7
247,1652,7
160,1654,7
280,1654,6
122,1655,10
123,1655,3
5,1668,2
23,1668,10
29,1668,7
41,1668,9
80,1668,9
235,1668,6
5,1669,2
23,1669,10
29,1669,6
50,1669,7
80,1669,9
235,1669,6
271,1669,6
5,1674,5
23,1675,10
75,1675,9
108,1679,5
248,1679,7
256,1679,8
165,1681,10
170,1681,8
249,1681,6
109,1682,6
5,1685,-1
164,1685,10
33,1686,8
38,1686,6
44,1686,8
46,1686,8
54,1686,-1
66,1686,-1
90,1686,-1
109,1686,8
129,1686,7
139,1686,6
166,1686,7
170,1686,6
172,1686,-1
185,1686,9
186,1686,10
190,1686,9
235,1686,8
271,1686,8
285,1686,-1
288,1686,7
292,1686,8
296,1686,-1
298,1686,7
303,1686,10
107,1688,7
201,1688,7
226,1688,7
3,1689,8
5,1689,7
14,1689,9
17,1689,9
29,1689,10
40,1689,7
46,1689,9
51,1689,10
54,1689,-1
66,1689,-1
73,1689,8
79,1689,10
87,1689,8
95,1689,8
99,1689,9
111,1689,9
123,1689,8
125,1689,-1
128,1689,9
129,1689,10
132,1689,9
144,1689,10
152,1689,7
160,1689,9
165,1689,7
167,1689,7
169,1689,10
171,1689,9
173,1689,7
178,1689,10
183,1689,7
198,1689,10
201,1689,8
202,1689,9
209,1689,9
219,1689,10
224,1689,10
228,1689,9
231,1689,6
234,1689,10
244,1689,8
248,1689,10
250,1689,9
252,1689,8
262,1689,9
271,1689,9
285,1689,-1
290,1689,-1
293,1689,9
294,1689,8
302,1689,-1
81,1690,8
259,1690,-1
280,1690,9
4,1691,-1
36,1691,9
38,1691,6
68,1691,6
73,1691,8
75,1691,8
97,1691,7
98,1691,9
104,1691,8
108,1691,7
109,1691,10
112,1691,8
129,1691,8
153,1691,8
159,1691,7
163,1691,7
166,1691,8
180,1691,8
186,1691,6
202,1691,9
210,1691,8
226,1691,8
244,1691,8
246,1691,8
247,1691,6
249,1691,6
261,1691,9
270,1691,-1
282,1691,8
286,1691,8
288,1691,7
289,1691,-1
293,1691,7
294,1691,9
1,1692,-1
294,1694,8
24,1696,7
68,1696,7
133,1696,-1
267,1696,-1
270,1696,-1
54,1698,-1
98,1698,8
123,1698,9
135,1698,8
154,1698,9
160,1698,9
183,1698,9
210,1698,10
226,1698,7
235,1698,8
248,1698,10
159,1699,8
180,1699,7
213,1699,10
253,1699,10
50,1707,7
74,1707,7
11,1709,6
234,1709,5
252,1709,-1
271,1709,6
285,1709,-1
29,1710,4
210,1710,9
285,1710,-1
7,1719,7
35,1719,-1
165,1719,10
201,1719,7
54,1722,-1
90,1722,-1
135,1722,8
210,1722,9
226,1722,8
248,1722,5
256,1722,9
261,1722,7
282,1722,9
40,1723,10
43,1723,6
54,1723,-1
120,1723,10
160,1723,9
189,1723,1
244,1723,10
250,1723,8
261,1723,9
285,1723,-1
288,1723,7
294,1723,9
301,1723,6
6,1726,-1
26,1726,-1
29,1726,6
35,1726,-1
38,1726,6
43,1726,7
56,1726,6
61,1726,8
66,1726,7
75,1726,9
90,1726,-1
108,1726,7
109,1726,7
120,1726,8
123,1726,5
129,1726,8
216,1726,7
226,1726,9
232,1726,-1
235,1726,6
248,1726,9
249,1726,8
265,1726,7
270,1726,-1
271,1726,8
294,1726,8
296,1726,9
300,1726,7
226,1727,8
289,1727,-1
308,1727,10
107,1728,7
160,1729,7
71,1731,9
123,1731,7
226,1731,7
294,1731,8
301,1731,7
167,1732,6
54,1738,-1
50,1744,8
98,1744,8
54,1747,-1
160,1747,8
79,1749,5
3,1764,6
5,1764,6
294,1764,7
13,1774,-1
201,1780,-1
294,1799,7
294,1800,7
226,1807,8
119,1808,10
172,1808,-1
308,1808,8
109,1810,5
112,1810,2
159,1810,7
165,1813,10
160,1815,7
198,1815,-1
294,1815,8
18,1816,-1
23,1816,10
50,1816,8
80,1816,9
210,1816,8
271,1816,7
285,1816,-1
288,1817,6
6,1818,-1
35,1818,-1
38,1818,9
43,1818,8
46,1818,7
51,1818,8
52,1818,8
73,1818,8
97,1818,8
108,1818,7
110,1818,6
125,1818,5
126,1818,9
129,1818,8
132,1818,9
133,1818,-1
139,1818,8
166,1818,6
185,1818,7
189,1818,9
190,1818,8
211,1818,9
219,1818,-1
226,1818,7
228,1818,8
232,1818,-1
242,1818,7
250,1818,5
258,1818,7
270,1818,-1
278,1818,9
280,1818,9
288,1818,9
292,1818,6
296,1818,6
304,1818,10
129,1824,10
62,1826,5
241,1826,6
43,1827,9
51,1827,9
139,1827,9
261,1827,8
280,1827,7
281,1827,5
288,1827,7
294,1827,9
32,1829,7
46,1829,10
51,1829,5
54,1829,-1
95,1829,9
160,1829,9
165,1829,6
179,1829,-1
196,1829,6
200,1829,10
247,1829,10
249,1829,10
145,1835,-1
247,1835,7
1,1836,-1
54,1836,-1
160,1836,7
248,1836,4
261,1836,6
107,1838,9
294,1838,7
308,1838,8
5,1840,1
14,1840,7
27,1840,10
37,1840,8
43,1840,6
53,1840,9
54,1840,-1
73,1840,7
90,1840,-1
94,1840,8
102,1840,5
108,1840,8
122,1840,10
135,1840,9
145,1840,-1
146,1840,9
170,1840,10
187,1840,6
198,1840,-1
202,1840,7
210,1840,9
226,1840,9
235,1840,6
244,1840,8
245,1840,5
248,1840,9
252,1840,7
256,1840,10
261,1840,6
268,1840,9
271,1840,7
282,1840,9
288,1840,6
289,1840,-1
294,1840,9
295,1840,10
301,1840,7
54,1842,-1
235,1842,9
296,1842,9
245,1847,8
256,1847,9
17,1852,7
54,1858,-1
34,1860,8
108,1860,7
109,1860,8
226,1860,7
249,1860,7
269,1860,6
294,1861,7
308,1864,9
160,1869,8
54,1884,-1
5,1887,3
7,1887,8
9,1887,8
24,1887,7
39,1887,10
47,1887,7
64,1887,10
95,1887,10
98,1887,10
102,1887,7
107,1887,7
111,1887,8
120,1887,5
127,1887,5
128,1887,9
143,1887,-1
152,1887,5
160,1887,8
165,1887,6
167,1887,-1
186,1887,7
189,1887,8
191,1887,9
211,1887,7
217,1887,7
247,1887,8
248,1887,8
256,1887,8
259,1887,-1
271,1887,8
276,1887,6
301,1887,8
302,1887,-1
7,1889,9
11,1889,8
17,1889,10
21,1889,9
35,1889,-1
40,1889,10
44,1889,7
48,1889,8
54,1889,-1
61,1889,7
66,1889,-1
73,1889,9
102,1889,9
105,1889,9
107,1889,8
139,1889,7
152,1889,7
160,1889,9
167,1889,6
173,1889,9
189,1889,10
201,1889,7
219,1889,10
226,1889,8
227,1889,9
235,1889,7
236,1889,9
242,1889,8
249,1889,7
250,1889,9
258,1889,8
259,1889,-1
261,1889,9
271,1889,10
280,1889,9
290,1889,-1
294,1889,8
298,1889,8
301,1889,8
160,1890,8
29,1894,10
50,1894,9
80,1894,8
88,1894,10
140,1894,5
190,1894,6
217,1894,7
285,1894,-1
160,1908,7
46,1912,5
123,1912,3
304,1912,7
5,1913,8
165,1913,10
248,1913,9
98,1914,9
226,1914,7
308,1914,9
183,1915,7
247,1915,9
308,1915,9
234,1916,5
234,1917,4
267,1920,-1
201,1929,-1
3,1943,8
13,1943,-1
17,1943,7
21,1943,10
51,1943,10
71,1943,6
99,1943,7
115,1943,10
128,1943,10
139,1943,9
152,1943,9
160,1943,9
167,1943,7
179,1943,10
208,1943,9
228,1943,9
230,1943,8
242,1943,9
249,1943,7
262,1943,6
274,1943,-1
290,1943,10
298,1943,6
269,1952,6
98,1953,9
298,1953,6
201,1954,9
5,1956,2
43,1956,6
54,1956,-1
108,1956,6
111,1956,7
248,1956,7
270,1956,-1
294,1956,8
308,1957,9
160,1958,8
43,1965,6
48,1965,8
54,1965,-1
160,1965,8
201,1965,9
210,1965,7
226,1965,7
232,1965,-1
256,1965,8
123,1977,5
13,1980,-1
247,1985,9
54,1988,-1
201,1991,-1
128,1994,8
1,2001,-1
13,2001,-1
17,2001,10
34,2001,-1
38,2001,10
39,2001,10
43,2001,10
44,2001,10
48,2001,9
49,2001,-1
50,2001,8
51,2001,9
54,2001,-1
62,2001,10
71,2001,10
81,2001,8
87,2001,10
97,2001,9
99,2001,8
102,2001,8
105,2001,10
106,2001,10
120,2001,9
122,2001,9
125,2001,8
126,2001,9
127,2001,7
139,2001,9
144,2001,10
145,2001,-1
148,2001,8
152,2001,8
155,2001,7
160,2001,9
166,2001,9
168,2001,9
173,2001,7
183,2001,8
191,2001,10
216,2001,10
226,2001,6
233,2001,10
234,2001,8
242,2001,8
248,2001,8
251,2001,10
253,2001,9
259,2001,-1
270,2001,-1
274,2001,-1
281,2001,-1
285,2001,-1
288,2001,8
293,2001,9
294,2001,9
296,2001,9
306,2001,9
109,2002,8
210,2002,10
226,2002,10
41,2006,-1
80,2006,8
296,2006,-1
7,2012,8
226,2015,6
220,2020,10
294,2020,7
1,2025,-1
4,2025,-1
12,2025,9
38,2025,9
41,2025,8
43,2025,10
51,2025,9
54,2025,-1
64,2025,8
68,2025,8
69,2025,9
79,2025,9
81,2025,9
95,2025,9
102,2025,8
108,2025,8
109,2025,10
127,2025,7
129,2025,9
132,2025,9
133,2025,-1
139,2025,9
150,2025,8
152,2025,6
158,2025,9
160,2025,8
166,2025,9
177,2025,10
183,2025,7
185,2025,8
190,2025,9
191,2025,10
198,2025,-1
200,2025,10
202,2025,9
215,2025,9
226,2025,6
228,2025,7
241,2025,9
242,2025,8
244,2025,8
248,2025,9
256,2025,8
258,2025,8
261,2025,8
269,2025,9
270,2025,-1
279,2025,8
285,2025,-1
286,2025,9
288,2025,8
294,2025,9
296,2025,7
300,2025,7
306,2025,9
7,2026,9
54,2026,-1
73,2026,7
80,2026,8
98,2026,-1
159,2026,7
226,2026,7
247,2026,7
256,2026,9
288,2026,8
289,2026,-1
294,2026,8
226,2027,7
44,2030,7
270,2030,-1
160,2033,8
5,2034,3
54,2034,-1
57,2034,9
73,2034,8
77,2034,8
84,2034,9
89,2034,-1
98,2034,10
107,2034,9
129,2034,9
135,2034,9
154,2034,9
163,2034,7
170,2034,9
171,2034,10
172,2034,-1
173,2034,8
186,2034,9
189,2034,7
192,2034,8
202,2034,9
203,2034,9
210,2034,10
213,2034,9
231,2034,10
246,2034,7
248,2034,9
249,2034,8
250,2034,9
253,2034,8
278,2034,10
282,2034,10
289,2034,-1
290,2034,7
307,2034,9
179,2041,-1
247,2043,7
185,2071,8
5,2104,1
93,2104,7
104,2104,8
120,2104,8
122,2104,8
189,2104,6
210,2104,9
226,2104,7
248,2104,9
256,2104,8
270,2104,-1
289,2104,-1
290,2104,10
296,2104,-1
201,2105,7
128,2107,9
188,2107,-1
190,2107,6
294,2107,8
210,2108,9
285,2108,-1
285,2109,-1
285,2111,-1
46,2112,8
129,2112,9
235,2112,8
296,2112,9
5,2116,5
7,2116,9
50,2116,8
146,2123,-1
98,2126,-1
14,2129,8
54,2129,-1
73,2129,8
77,2129,9
107,2129,8
135,2129,7
160,2129,8
202,2129,5
210,2129,8
226,2129,8
232,2129,-1
248,2129,9
261,2129,7
301,2129,7
54,2130,-1
126,2130,8
165,2130,7
226,2130,6
283,2130,8
7,2131,8
24,2131,8
102,2131,4
118,2131,8
160,2131,9
189,2131,5
226,2131,8
236,2131,6
242,2131,6
256,2131,7
201,2135,-1
201,2136,-1
247,2142,7
160,2143,8
1,2144,-1
5,2144,1
129,2144,9
171,2144,10
188,2144,-1
190,2144,4
214,2144,8
226,2144,6
235,2144,7
248,2144,7
249,2144,6
252,2144,6
285,2144,-1
297,2144,8
112,2148,6
267,2148,-1
304,2148,8
159,2153,7
304,2153,7
13,2154,-1
51,2154,9
14,2155,6
54,2155,-1
289,2155,-1
23,2156,9
44,2158,8
54,2158,-1
5,2159,7
123,2159,8
127,2159,9
203,2159,-1
235,2159,8
296,2159,9
159,2162,8
54,2163,-1
125,2163,5
247,2163,6
54,2166,-1
7,2167,9
11,2167,7
14,2167,7
16,2167,8
17,2167,9
21,2167,6
25,2167,10
27,2167,8
30,2167,7
34,2167,9
37,2167,9
38,2167,5
39,2167,10
40,2167,10
43,2167,8
46,2167,9
48,2167,8
51,2167,9
53,2167,10
54,2167,-1
66,2167,-1
73,2167,9
81,2167,10
95,2167,10
98,2167,10
99,2167,8
102,2167,7
106,2167,8
108,2167,8
112,2167,10
120,2167,10
130,2167,6
135,2167,10
139,2167,6
141,2167,8
144,2167,9
149,2167,10
152,2167,7
156,2167,9
158,2167,8
160,2167,10
163,2167,8
167,2167,6
169,2167,10
173,2167,8
181,2167,9
182,2167,-1
185,2167,8
189,2167,10
191,2167,8
202,2167,8
210,2167,9
219,2167,9
224,2167,9
226,2167,7
233,2167,10
235,2167,8
248,2167,10
250,2167,8
254,2167,10
256,2167,10
258,2167,7
259,2167,-1
261,2167,10
264,2167,8
271,2167,10
273,2167,10
279,2167,10
280,2167,7
282,2167,10
285,2167,-1
288,2167,8
289,2167,-1
290,2167,5
293,2167,7
294,2167,8
301,2167,6
303,2167,6
305,2167,10
294,2170,8
89,2171,-1
233,2171,10
13,2175,-1
17,2175,7
201,2186,-1
267,2196,-1
294,2198,9
3,2201,7
61,2201,9
71,2201,9
87,2201,7
88,2201,9
160,2201,8
217,2201,7
271,2201,6
285,2201,-1
294,2201,9
139,2202,7
248,2205,7
294,2210,5
7,2213,9
54,2215,-1
43,2216,9
123,2216,6
129,2216,9
270,2216,-1
294,2216,8
112,2218,6
247,2227,8
247,2229,7
54,2235,-1
139,2235,7
160,2235,8
5,2236,8
13,2236,-1
17,2236,8
19,2236,9
44,2236,9
51,2236,9
54,2236,-1
62,2236,8
71,2236,10
73,2236,8
77,2236,10
79,2236,10
81,2236,9
99,2236,8
115,2236,10
123,2236,7
129,2236,9
132,2236,9
139,2236,8
152,2236,7
160,2236,8
167,2236,6
173,2236,8
183,2236,7
186,2236,10
187,2236,9
191,2236,8
198,2236,-1
202,2236,7
208,2236,10
211,2236,8
228,2236,9
231,2236,10
234,2236,10
239,2236,10
244,2236,10
248,2236,9
249,2236,6
252,2236,8
256,2236,9
278,2236,-1
289,2236,-1
290,2236,9
291,2236,9
293,2236,9
294,2236,8
298,2236,10
7,2237,6
35,2237,-1
112,2238,9
123,2238,6
13,2246,-1
160,2246,9
165,2246,10
5,2248,5
96,2248,7
129,2248,8
190,2248,7
232,2248,-1
249,2248,7
297,2248,9
13,2251,-1
17,2251,9
21,2251,10
34,2251,-1
38,2251,9
43,2251,10
44,2251,9
51,2251,10
54,2251,-1
56,2251,8
65,2251,10
81,2251,10
95,2251,9
109,2251,7
118,2251,8
123,2251,8
125,2251,9
127,2251,8
129,2251,10
139,2251,10
152,2251,9
156,2251,8
160,2251,9
183,2251,9
189,2251,10
191,2251,9
193,2251,-1
200,2251,10
240,2251,-1
249,2251,6
250,2251,10
259,2251,-1
261,2251,8
270,2251,-1
274,2251,-1
276,2251,8
281,2251,10
294,2251,9
296,2251,7
298,2251,7
306,2251,8
247,2253,7
208,2263,9
109,2273,8
160,2274,9
201,2275,6
201,2276,6
29,2281,8
89,2281,-1
233,2298,10
247,2298,9
11,2313,10
201,2324,-1
201,2327,-1
201,2329,-1
5,2330,5
99,2330,4
201,2335,-1
14,2336,7
296,2336,-1
29,2341,6
29,2349,6
5,2363,6
226,2367,7
135,2369,7
226,2369,8
232,2369,7
270,2369,-1
201,2370,-1
201,2378,-1
13,2385,-1
294,2385,6
13,2386,-1
294,2386,7
50,2390,8
271,2390,7
247,2391,7
201,2394,-1
5,2397,7
89,2397,-1
139,2397,7
146,2397,8
148,2397,9
5,2398,7
89,2398,-1
139,2398,7
146,2398,9
148,2398,7
5,2400,6
296,2402,-1
29,2403,5
54,2403,-1
104,2403,8
107,2403,7
160,2403,8
191,2403,9
226,2403,7
248,2403,9
250,2403,7
261,2403,5
266,2403,-1
290,2403,6
295,2403,9
301,2403,8
3,2404,7
15,2404,9
46,2404,7
107,2404,8
123,2404,6
158,2404,9
159,2404,7
160,2404,8
226,2404,7
249,2404,4
269,2404,6
270,2404,-1
247,2405,8
267,2409,-1
75,2411,8
5,2418,9
13,2418,-1
17,2418,8
38,2418,10
39,2418,5
44,2418,9
51,2418,10
52,2418,9
54,2418,-1
95,2418,10
109,2418,8
123,2418,8
129,2418,10
139,2418,9
152,2418,10
159,2418,8
166,2418,7
170,2418,10
187,2418,7
198,2418,-1
234,2418,8
262,2418,8
274,2418,-1
284,2418,9
291,2418,9
294,2418,9
5,2424,3
160,2424,8
201,2432,-1
75,2446,8
5,2472,5
82,2472,7
90,2472,-1
129,2472,9
188,2472,-1
190,2472,6
210,2472,8
226,2472,6
232,2472,-1
235,2472,7
249,2472,6
270,2472,-1
285,2472,-1
294,2472,10
297,2472,9
298,2472,6
17,2476,3
18,2476,7
26,2476,-1
29,2476,5
30,2476,5
32,2476,6
34,2476,-1
38,2476,2
39,2476,10
54,2476,-1
73,2476,8
80,2476,8
88,2476,2
90,2476,-1
95,2476,8
99,2476,1
102,2476,4
107,2476,7
118,2476,6
125,2476,1
129,2476,1
139,2476,3
160,2476,8
173,2476,8
183,2476,6
198,2476,-1
219,2476,10
226,2476,3
228,2476,5
232,2476,-1
233,2476,10
235,2476,-1
241,2476,6
242,2476,8
248,2476,9
253,2476,2
259,2476,-1
260,2476,4
261,2476,5
270,2476,-1
271,2476,1
273,2476,6
280,2476,8
285,2476,-1
289,2476,-1
290,2476,-1
294,2476,9
301,2476,7
308,2489,9
294,2490,7
48,2494,8
54,2494,-1
122,2494,8
210,2494,8
219,2494,-1
226,2494,8
232,2494,-1
256,2494,9
54,2495,-1
294,2498,7
294,2499,7
5,2508,3
21,2508,8
51,2508,8
54,2508,-1
89,2512,-1
89,2513,-1
89,2514,-1
89,2515,-1
127,2520,7
226,2520,5
201,2523,9
66,2535,-1
247,2543,7
247,2559,7
152,2563,7
160,2563,9
256,2580,9
10,2581,-1
31,2581,9
48,2581,9
73,2581,8
75,2581,9
109,2581,9
118,2581,7
166,2581,7
177,2581,10
178,2581,9
183,2581,9
233,2581,10
235,2581,7
247,2581,7
261,2581,7
269,2581,9
295,2581,10
109,2589,7
294,2589,8
123,2592,5
17,2593,7
38,2593,8
48,2593,9
51,2593,10
62,2593,8
81,2593,8
99,2593,6
106,2593,6
129,2593,9
139,2593,9
160,2593,9
163,2593,7
177,2593,8
183,2593,5
198,2593,-1
201,2593,-1
228,2593,-1
235,2593,8
236,2593,9
270,2593,-1
274,2593,-1
294,2593,8
5,2594,8
35,2594,-1
294,2594,9
54,2595,-1
226,2595,7
256,2595,8
261,2595,5
51,2596,9
123,2596,6
255,2596,8
89,2597,-1
54,2602,-1
160,2602,8
54,2603,-1
280,2604,7
308,2604,8
5,2605,7
17,2605,7
29,2605,9
46,2605,7
55,2605,8
123,2605,5
160,2605,10
167,2605,9
259,2605,-1
272,2605,7
273,2605,7
146,2606,-1
40,2608,9
54,2608,-1
165,2611,8
271,2619,7
271,2620,7
21,2621,6
294,2680,7
296,2682,-1
108,2683,7
109,2683,-1
249,2683,7
5,2684,6
235,2684,5
296,2684,-1
11,2685,6
14,2685,8
43,2685,6
98,2685,-1
108,2685,8
160,2685,9
294,2685,8
21,2705,7
21,2709,6
170,2709,6
290,2725,6
160,2729,9
227,2744,7
158,2746,10
270,2746,-1
54,2752,-1
247,2752,8
296,2752,-1
7,2759,9
13,2759,-1
17,2759,8
21,2759,8
24,2759,8
31,2759,-1
34,2759,-1
38,2759,6
46,2759,8
51,2759,8
73,2759,7
99,2759,6
103,2759,9
111,2759,8
127,2759,-1
139,2759,8
141,2759,7
160,2759,8
163,2759,7
166,2759,8
176,2759,8
177,2759,9
178,2759,9
198,2759,-1
200,2759,10
219,2759,10
221,2759,-1
234,2759,6
240,2759,-1
250,2759,8
252,2759,7
259,2759,-1
277,2759,9
290,2759,8
85,2762,10
274,2762,-1
65,2766,7
160,2768,9
159,2772,8
29,2775,7
262,2775,6
54,2781,-1
271,2782,6
1,2787,-1
38,2787,8
53,2787,7
54,2787,-1
73,2787,6
